Location Id,Business Account Number,Ownership Name,DBA Name,Street Address,Source Zipcode,Class Code,PBC Code,Business Start Date,Location Start Date,Mail Address,Business Location
0084298-01-001,0084298,Hawker Thomas R-Warren Ross,Pac Cafe,7000 Geary Blvd,94121,08,5812,07/04/1974 12:00:00 AM,07/04/1974 12:00:00 AM,7000 Geary Bl,"7000 GEARY BLVD
San Francisco, CA 94121
(37.779683, -122.494562)"
0084815-01-001,0084815,Ghazi Saeed,Little Shamrock The,807 Lincoln Way,94122,08,5800,08/20/1974 12:00:00 AM,08/20/1974 12:00:00 AM,807 Lincoln Wy,"807 LINCOLN WAY
San Francisco, CA 94122
(37.765861, -122.466703)"
0085044-01-002,0085044,Mchenry Everett,Leons Bar-Bq,1911 Fillmore St,94115,08,3079,01/01/1974 12:00:00 AM,01/10/1977 12:00:00 AM,216 Bemis St,"1911 FILLMORE ST
San Francisco, CA 94115
(37.78736, -122.433527)"
0086830-01-001,0086830,Lambert Claude,Cornell Hotel,715 Bush St,94108,08,3079,01/01/1974 12:00:00 AM,01/01/1974 12:00:00 AM,715 Bush St,"715 BUSH ST
San Francisco, CA 94108
(37.790124, -122.409114)"
0086830-02-001,0086830,Lambert Claude,Jeanne D'arc,715 Bush St,94108,08,3079,01/01/1974 12:00:00 AM,01/01/1974 12:00:00 AM,715 Bush St,"715 BUSH ST
San Francisco, CA 94108
(37.790124, -122.409114)"
0087062-01-001,0087062,Henry & Diana Chung Co Inc,Hunan Restaurant,924 Sansome St,94111,08,5800,02/01/1974 12:00:00 AM,02/01/1974 12:00:00 AM,924 Sansome St.,"924 SANSOME ST
San Francisco, CA 94111
(37.798974, -122.402345)"
0089176-01-001,0089176,"Sinbads Pier 2,inc.",Sinbads Pier Ii Inc.,Pier 02,94111,08,5800,04/01/1975 12:00:00 AM,04/01/1975 12:00:00 AM,1966 Tice Valley Blvd,"02 San
Francisco, CA 94111
(37.739921, -122.461418)"
0090123-01-001,0090123,Club Puertorriqueno De Sf,3249 Mission Bldg,3249 Mission St,94110,08,5800,01/01/1975 12:00:00 AM,01/01/1975 12:00:00 AM,3249 Mission St,"3249 MISSION ST
San Francisco, CA 94110
(37.744754, -122.420433)"
0090123-02-001,0090123,Club Puertorriqueno De Sf,Club Pertorriqueno Of Sf Inc,3249 Mission St,94110,08,5800,01/01/1975 12:00:00 AM,12/02/1987 12:00:00 AM,3249 Mission St,"3249 MISSION ST
San Francisco, CA 94110
(37.744754, -122.420433)"
0090654-01-001,0090654,Ongbhaibulya Tasana T,Tasanas Hair Design,339 Taraval St,94116,08,3079,08/01/1975 12:00:00 AM,08/01/1975 12:00:00 AM,339 Taraval St,"339 TARAVAL ST
San Francisco, CA 94116
(37.743309, -122.469759)"
0090654-02-001,0090654,Ongbhaibulya Tasana T,337-339 Taraval Bldg,339 Taraval St,94116,08,3079,08/01/1975 12:00:00 AM,04/23/1979 12:00:00 AM,339 Taraval St,"339 TARAVAL ST
San Francisco, CA 94116
(37.743309, -122.469759)"
0090901-03-001,0090901,New Sun Hong Kong Rest Inc,New Sun Hong Kong Restr Inc,606 Broadway St,94133,08,3079,01/01/1974 12:00:00 AM,07/01/1989 12:00:00 AM,606 Broadway St,"606 BROADWAY ST
San Francisco, CA 94133
(37.797806, -122.407193)"
0091124-01-001,0091124,Fshrmns Whrf Fr Bread Bkrs,Boudin Operating Properties,160 Jefferson St,94133,08,5800,05/23/1975 12:00:00 AM,01/01/2005 12:00:00 AM,50 Francisco St #200,"160 JEFFERSON ST
San Francisco, CA 94133
(37.808297, -122.415125)"
0091124-01-002,0091124,Fshrmns Whrf Fr Bread Bkrs,Boudin Operating Properties,2890 Taylor St,94133,08,5800,05/23/1975 12:00:00 AM,01/01/1994 12:00:00 AM,50 Francisco St #200,"2890 TAYLOR ST
San Francisco, CA 94133
(37.808862, -122.415839)"
0091124-02-001,0091124,Fshrmns Whrf Fr Bread Bkrs,Chowder Hut Grill,2890 Taylor St,94133,08,5800,05/23/1975 12:00:00 AM,03/28/2011 12:00:00 AM,50 Francisco St #200,"2890 TAYLOR ST
San Francisco, CA 94133
(37.808862, -122.415839)"
0091779-01-001,0091779,Tannous Simon Etal,Roxie Food Center,1901 San Jose Ave,94112,08,5812,09/22/1975 12:00:00 AM,09/22/1975 12:00:00 AM,1901 San Jose Av,"1901 SAN JOSE AVE
San Francisco, CA 94112
(37.726857, -122.441515)"
0093815-01-001,0093815,Abc Jewelry Imports Inc,Abc Jewelry Imports,101 Utah St 132,94103,08,5800,01/01/1976 12:00:00 AM,01/01/1976 12:00:00 AM,101 Utah St #132,"101 UTAH ST
San Francisco, CA 94103
(37.767893, -122.406752)"
0464307-01-001,0464307,Unhappy The Hedgehog Inc,Mayhem,2323 Mission St,94110,08,5800,07/06/2011 12:00:00 AM,07/06/2011 12:00:00 AM,2209 Polk St,"2323 MISSION ST
San Francisco, CA 94110
(37.759874, -122.419168)"
0098407-02-001,0098407,Turner-Shibata Inc,Sapporo-Ya,1581 Webster St,94115,08,5800,12/31/2013 12:00:00 AM,05/20/2014 12:00:00 AM,1581 Webster St #212,"1581 WEBSTER ST
San Francisco, CA 94115
(37.784784, -122.431334)"
0100348-01-001,0100348,Bechellis Coffee Shop Inc,Bechellis Coffee Shop,2346 Chestnut St,94123,08,5800,11/15/1976 12:00:00 AM,11/15/1976 12:00:00 AM,0000 Undeliverable Mail,"2346 CHESTNUT ST
San Francisco, CA 94123
(37.800087, -122.441968)"
0100351-01-007,0100351,Double Rainbow Ice Cream Inc,Double Rainbow Ice Cream Inc,275 S Van Ness Ave,94103,08,5800,11/12/1976 12:00:00 AM,01/01/1981 12:00:00 AM,275 So. Van Ness Ave,"275 S VAN NESS AVE
San Francisco, CA 94103
(37.768743, -122.417833)"
0100952-01-001,0100952,Falahati Mohammad T,Hamburger Haven,800 Clement St,94118,08,3079,12/01/1976 12:00:00 AM,12/01/1976 12:00:00 AM,800 Clement St,"800 CLEMENT ST
San Francisco, CA 94118
(37.782812, -122.467643)"
0102058-01-001,0102058,Yuet Lee Restaurant Inc,Yuet Lee Restaurant Inc,1300 Stockton St,94133,08,5800,01/06/1977 12:00:00 AM,01/06/1977 12:00:00 AM,1300 Stockton St,"1300 STOCKTON ST
San Francisco, CA 94133
(37.797811, -122.408663)"
0102461-01-001,0102461,Ramirez Guadalupe M,221-225 11th St Bldg,221 11th St,94103,08,5812,01/11/1977 12:00:00 AM,01/11/1977 12:00:00 AM,225 11th St,"221 11TH ST
San Francisco, CA 94103
(37.772732, -122.415115)"
0102461-02-001,0102461,Ramirez Guadalupe M,Don Ramon's Mexican Restaurant,221 11th St,94103,08,5812,01/11/1977 12:00:00 AM,01/11/1977 12:00:00 AM,225 11th St,"221 11TH ST
San Francisco, CA 94103
(37.772732, -122.415115)"
0103334-01-001,0103334,Koutoulas Pete,Petes Bbq,2399 Mission St,94110,08,3079,12/01/1976 12:00:00 AM,12/01/1976 12:00:00 AM,2399 Mission St,"2399 MISSION ST
San Francisco, CA 94110
(37.758638, -122.419049)"
0104709-01-001,0104709,Goat Hill Inc,Goat Hill,300 Connecticut St,94107,08,5800,11/14/1975 12:00:00 AM,11/14/1975 12:00:00 AM,300 Connecticut St,"300 CONNECTICUT ST
San Francisco, CA 94107
(37.762371, -122.397486)"
0104709-04-001,0104709,Goat Hill Inc,Goat Hill Pizza,171 Stillman St,94107,08,5800,11/14/1975 12:00:00 AM,04/15/2009 12:00:00 AM,300 Connecticut St,"171 STILLMAN ST
San Francisco, CA 94107
(37.780535, -122.39793)"
0104709-05-001,0104709,Goat Hill Inc,Goat Hill Pizza,170 West Portal Ave,94127,08,5800,11/14/1975 12:00:00 AM,08/01/2012 12:00:00 AM,300 Connecticut St,"170 WEST PORTAL AVE
San Francisco, CA 94127
(37.7391, -122.467804)"
0105184-02-001,0105184,Sergios Inc,Caffe Roma,885 Bryant St,94103,08,5800,01/02/1997 12:00:00 AM,01/02/1997 12:00:00 AM,885 Bryant St,"885 BRYANT ST
San Francisco, CA 94103
(37.774646, -122.404263)"
0466640-01-001,0466640,Disgruntled Goat Inc,Bullitt,2209 Polk St,94109,08,5800,12/19/2009 12:00:00 AM,12/19/2009 12:00:00 AM,2209 Polk St,"2209 POLK ST
San Francisco, CA 94109
(37.797135, -122.422031)"
0107650-05-001,0107650,Reyes Dolores,Sanjalisco Restaurant,901 So Van Ness Ave,94110,08,5812,06/07/1977 12:00:00 AM,06/01/2010 12:00:00 AM,901 So Van Ness Ave,"901 SO VAN NESS AVE
San Francisco, CA 94110
(37.784103, -122.421157)"
0108287-01-001,0108287,Davic Corporation,Moby Dick Bar,4049 18th St,94114,08,5800,10/09/1977 12:00:00 AM,10/09/1977 12:00:00 AM,4049 18th St,"4049 18TH ST
San Francisco, CA 94114
(37.760961, -122.4339)"
0108883-01-001,0108883,Akimoto Hisao,Tanuki Restaurant,4419 California St,94118,08,3079,12/15/1977 12:00:00 AM,12/15/1977 12:00:00 AM,4419 California St,"4419 CALIFORNIA ST
San Francisco, CA 94118
(37.784968, -122.464768)"
0111994-01-001,0111994,Johnson Bar Corp,The Final Final,2990 Baker St,94123,08,5800,06/01/1978 12:00:00 AM,06/01/1978 12:00:00 AM,2990 Baker St,"2990 BAKER ST
San Francisco, CA 94123
(37.798545, -122.445965)"
0112099-02-001,0112099,Lee Jong M & Janet B,Moulin Cafe,887 Geary St,94109,08,3079,04/28/1978 12:00:00 AM,03/01/2006 12:00:00 AM,887 Geary St,"887 GEARY ST
San Francisco, CA 94109
(37.786159, -122.417674)"
0113429-01-001,0113429,Kam Lok Restaurant Inc,Kam Lok Restaurant Inc,834 Washington St,94108,08,5800,09/01/1978 12:00:00 AM,09/01/1978 12:00:00 AM,834 Washington St,"834 WASHINGTON ST
San Francisco, CA 94108
(37.795075, -122.407071)"
0113774-02-001,0113774,Ten Asa Usa Inc,Mifune Restaurant,1737 Post St,94115,08,5800,09/23/1978 12:00:00 AM,09/23/1978 12:00:00 AM,1737 Post St,"1737 POST ST
San Francisco, CA 94115
(37.785551, -122.430082)"
0114219-01-002,0114219,Deem Sum Intl Inc,Yank Sing,101 Spear St 16 & 17,94105,08,5800,09/01/1979 12:00:00 AM,06/12/1999 12:00:00 AM,Po Box 192960,"101 SPEAR ST
San Francisco, CA 94105
(37.792534, -122.394067)"
0114901-01-001,0114901,Howard Willie James,Wendy Cheese Cake,4942 3rd St,94124,08,3079,11/01/1978 12:00:00 AM,11/01/1978 12:00:00 AM,521 Thornton Ave,"4942 3RD ST
San Francisco, CA 94124
(37.733449, -122.391255)"
0115067-01-001,0115067,Kum Moon Restaurant Inc,Kum Moon Restaurant Inc,2109 Clement St,94121,08,5800,12/09/1978 12:00:00 AM,12/09/1978 12:00:00 AM,773 24th Ave,"2109 CLEMENT ST
San Francisco, CA 94121
(37.782145, -122.481907)"
0116541-02-001,0116541,Makkatha Inc.,Bayshore Tacqueria,300 Bayshore Blvd. A,94124,08,5800,06/09/2014 12:00:00 AM,06/09/2014 12:00:00 AM,300 Bay Shore Blvd Unit A,"300 BAYSHORE BLVD
A San Francisco, CA 94124
(37.74306, -122.405338)"
0116582-01-001,0116582,Hayes St Grill Cal Corp,Hayes Street Grill Cal Corp,324 Hayes St,94102,08,5800,03/21/1979 12:00:00 AM,03/21/1979 12:00:00 AM,324 Hayes St,"324 HAYES ST
San Francisco, CA 94102
(37.777014, -122.421852)"
0117100-01-001,0117100,Stoff Alan D & Barbara J,Joy Investments Co,711 Leavenworth St,94109,08,3079,01/30/1976 12:00:00 AM,01/30/1976 12:00:00 AM,2201 Po Box 1731,"711 LEAVENWORTH ST
San Francisco, CA 94109
(37.787641, -122.415044)"
0117118-03-001,0117118,Edmondson James P,750 Battery St Building,750 Battery St,94111,08,3079,04/21/1979 12:00:00 AM,01/01/1988 12:00:00 AM,1380 S Harbor Blvd,"750 BATTERY ST
San Francisco, CA 94111
(37.798255, -122.400991)"
0117118-04-001,0117118,Edmondson James P,720 Battery St Parking Lot,720 Battery St,94111,08,3079,04/21/1979 12:00:00 AM,04/21/1979 12:00:00 AM,1380 S Harbor Blvd,"720 BATTERY ST
San Francisco, CA 94111
(37.797914, -122.400925)"
0117118-05-001,0117118,Edmondson James P,Courtyard By Marriott At Fw,580 Beach St,94133,08,3079,04/21/1979 12:00:00 AM,07/12/2001 12:00:00 AM,1380 S Harbor Blvd,"580 BEACH ST
San Francisco, CA 94133
(37.806991, -122.417962)"
0117118-06-001,0117118,Edmondson James P,Courtyard Cafe At Fw,580 Beach St,94133,08,3079,04/21/1979 12:00:00 AM,07/12/2001 12:00:00 AM,1380 S Harbor Blvd,"580 BEACH ST
SAN FRANCISCO, CA 94133
(37.806991, -122.417962)"
0117710-01-001,0117710,Aburahma Munir,Turk & Larkin Deli,476 Turk St,94102,08,3079,04/28/1979 12:00:00 AM,04/28/1979 12:00:00 AM,476 Turk St,"476 TURK ST
San Francisco, CA 94102
(37.782455, -122.416723)"
0118796-01-001,0118796,Giorgios Pizza Inc,Giorgios Pizzeria,151 Clement St,94118,08,5800,06/01/1979 12:00:00 AM,06/01/1979 12:00:00 AM,151 Clement St,"151 CLEMENT ST
San Francisco, CA 94118
(37.783123, -122.46103)"
0120559-01-001,0120559,Blue Parrot Enterprise,Villa Deste,2623 Ocean Ave,94132,08,5800,10/01/1979 12:00:00 AM,10/01/1979 12:00:00 AM,2623 Ocean Av,"2623 OCEAN AVE
San Francisco, CA 94132
(37.731892, -122.473608)"
0121162-01-001,0121162,Batshon John N & Ida J,Ocean Beach Coffee Shop,2898 Sloat Blvd,94116,08,3079,11/01/1979 12:00:00 AM,11/01/1979 12:00:00 AM,0000 Undeliverable Mail,"2898 SLOAT BLVD
San Francisco, CA 94116
(37.735572, -122.505502)"
0121735-03-001,0121735,Gutierrez Carlos V & Rosa,Silverstone Cafe,3278 24th St,94110,08,5812,12/21/2011 12:00:00 AM,12/21/2011 12:00:00 AM,3278 24th St,"3278 24TH ST
San Francisco, CA 94110
(37.75227, -122.417968)"
0123215-01-001,0123215,Margulis Jacqueline,Cafe Jacqueline,1454 Grant Ave,94133,08,3079,09/07/1979 12:00:00 AM,09/07/1979 12:00:00 AM,1454 Grant Av,"1454 GRANT AVE
San Francisco, CA 94133
(37.800229, -122.407511)"
0123732-01-001,0123732,Wong Wilbert & Sriprathum,635 9th Av Apts,635 9th Ave,94118,08,3079,10/26/1979 12:00:00 AM,10/26/1979 12:00:00 AM,2432 Balboa St,"635 9TH AVE
San Francisco, CA 94118
(37.776401, -122.467181)"
0123732-03-001,0123732,Wong Wilbert & Sriprathum,North Beach Video,1398 Grant Ave,94133,08,3079,10/26/1979 12:00:00 AM,01/01/2004 12:00:00 AM,2432 Balboa St,"1398 GRANT AVE
San Francisco, CA 94133
(37.799712, -122.407408)"
0126501-01-001,0126501,Perdix Inc,Nob Hill Cafe,1152 Taylor St,94108,08,5800,10/02/1980 12:00:00 AM,10/02/1980 12:00:00 AM,1152 Taylor St,"1152 TAYLOR ST
San Francisco, CA 94108
(37.793239, -122.412789)"
0126501-03-001,0126501,Perdix Inc,Venticello Ristorante,1257 Taylor St,94108,08,5800,10/02/1980 12:00:00 AM,05/30/1995 12:00:00 AM,1152 Taylor St,"1257 TAYLOR ST
San Francisco, CA 94108
(37.793942, -122.412933)"
0126993-01-001,0126993,Sheng Kee Of Cal Inc,Sheng Kee Bakery & Cafe,1941 Irving St,94122,08,5800,12/01/1980 12:00:00 AM,12/01/1980 12:00:00 AM,201 South Hill Dr,"1941 IRVING ST
San Francisco, CA 94122
(37.76351, -122.47864)"
0126993-02-001,0126993,Sheng Kee Of Cal Inc,Sheng Kee Bakery & Cafe,816 Irving St,94121,08,5800,12/01/1980 12:00:00 AM,01/18/2012 12:00:00 AM,201 South Hill Dr,"816 IRVING ST
San Francisco, CA 94121
(37.764027, -122.466498)"
0127335-01-001,0127335,Guitron Santiago,Los Hermanos,2026 Chestnut St,94123,08,3079,01/01/1981 12:00:00 AM,01/01/1981 12:00:00 AM,2026 Chestnut St,"2026 CHESTNUT ST
San Francisco, CA 94123
(37.800723, -122.436974)"
0127688-01-001,0127688,Wlr Corporation,El Burrito Express #1,1601 Taraval St,94116,08,5800,02/01/1981 12:00:00 AM,02/01/1981 12:00:00 AM,1601 Taraval St,"1601 TARAVAL ST
San Francisco, CA 94116
(37.742723, -122.483412)"
0127688-01-002,0127688,Wlr Corporation,El Burrito Express #1,1812 Divisadero St,94115,08,5800,02/01/1981 12:00:00 AM,01/15/1993 12:00:00 AM,1601 Taraval St,"1812 DIVISADERO ST
San Francisco, CA 94115
(37.786411, -122.440076)"
0127688-02-001,0127688,Wlr Corporation,The Burrito Express,1601 Taraval St,94116,08,5800,02/01/1981 12:00:00 AM,02/22/2000 12:00:00 AM,1601 Taraval St,"1601 TARAVAL ST
San Francisco, CA 94116
(37.742723, -122.483412)"
0127688-03-001,0127688,Wlr Corporation,Burrito Express,1601 Taraval St,94116,08,5800,02/01/1981 12:00:00 AM,02/22/2000 12:00:00 AM,1601 Taraval St,"1601 TARAVAL ST
San Francisco, CA 94116
(37.742723, -122.483412)"
0128055-05-001,0128055,Gheith Yousef N,Chicos Market,1168 Leavenworth St,94109,08,3079,01/01/2005 12:00:00 AM,01/01/2005 12:00:00 AM,1168 Leavenworth St,"1168 LEAVENWORTH ST
San Francisco, CA 94109
(37.792038, -122.415924)"
0128055-07-001,0128055,Gheith Yousef N,Upper Crust Deli & Grill,5100 3rd St,94124,08,3079,01/01/2005 12:00:00 AM,08/07/2009 12:00:00 AM,1168 Leavenworth St,"5100 3RD ST
San Francisco, CA 94124
(37.732225, -122.391682)"
0128082-01-001,0128082,Sae-Ung Verasakdi,Silver Cloud,1994 Lombard St,94123,08,5800,11/01/1980 12:00:00 AM,11/01/1980 12:00:00 AM,1994 Lombard St,"1994 LOMBARD ST
San Francisco, CA 94123
(37.800296, -122.432844)"
0128248-01-001,0128248,W Citirealty Corp,W Citirealty Corp,111 Rhode Island St 4b,94103,08,5800,03/24/1980 12:00:00 AM,01/01/2009 12:00:00 AM,111 Rhode Island St #4b,"111 RHODE ISLAND ST
San Francisco, CA 94103
(37.768886, -122.40297)"
0128923-01-001,0128923,Fisherman Pizzeria Inc,Fisherman Pizzeria,2800 Leavenworth St 50,94133,08,5800,01/01/1981 12:00:00 AM,01/23/2000 12:00:00 AM,2800 Leavenworth St #50,"2800 LEAVENWORTH ST
San Francisco, CA 94133
(37.807088, -122.418926)"
0129476-02-001,0129476,Shelaar Restaurant Serv Inc,El Toreador Fonda Mexicana Res,50 West Portal Ave,94127,08,5800,04/14/1981 12:00:00 AM,01/01/1999 12:00:00 AM,50 West Portal Av,"50 WEST PORTAL AVE
San Francisco, CA 94127
(37.740269, -122.466477)"
0130412-01-001,0130412,B & M Mei Sing Rest Inc,B & M Mei Sing Restaurant,62 2nd St,94105,08,5800,06/25/1981 12:00:00 AM,06/25/1981 12:00:00 AM,62 2nd St,"62 2ND ST
San Francisco, CA 94105
(37.788588, -122.400529)"
0130412-02-001,0130412,B & M Mei Sing Rest Inc,Kong Sing Restaurant,62 2nd St,94105,08,5800,06/25/1981 12:00:00 AM,05/01/2004 12:00:00 AM,62 2nd St,"62 2ND ST
San Francisco, CA 94105
(37.788588, -122.400529)"
0130412-03-001,0130412,B & M Mei Sing Rest Inc,Kong Sing,62 2nd St,94105,08,5800,06/25/1981 12:00:00 AM,01/01/2004 12:00:00 AM,62 2nd St,"62 2ND ST
San Francisco, CA 94105
(37.788588, -122.400529)"
0130412-04-001,0130412,B & M Mei Sing Rest Inc,Kong Mei,62 2nd St,94105,08,5800,06/25/1981 12:00:00 AM,01/01/2004 12:00:00 AM,62 2nd St,"62 2ND ST
San Francisco, CA 94105
(37.788588, -122.400529)"
0130412-05-001,0130412,B & M Mei Sing Rest Inc,Kong Mei Restaurant,62 2nd St,94105,08,5800,06/25/1981 12:00:00 AM,01/01/2004 12:00:00 AM,62 2nd St,"62 2ND ST
San Francisco, CA 94105
(37.788588, -122.400529)"
0130412-06-001,0130412,B & M Mei Sing Rest Inc,Mei Sing Restaurant,62 2nd St,94105,08,5800,06/25/1981 12:00:00 AM,11/08/2006 12:00:00 AM,62 2nd St,"62 2ND ST
San Francisco, CA 94105
(37.788588, -122.400529)"
0130412-07-001,0130412,B & M Mei Sing Rest Inc,Mei Sing,62 2nd St,94105,08,5800,06/25/1981 12:00:00 AM,11/08/2006 12:00:00 AM,62 2nd St,"62 2ND ST
San Francisco, CA 94105
(37.788588, -122.400529)"
0130679-01-001,0130679,Las Margaritas Inc,Las Margaritas Restaurant,2801 Leavenworth St,94133,08,5800,07/05/1981 12:00:00 AM,07/05/1981 12:00:00 AM,160 Cerro Crest Dr,"2801 LEAVENWORTH ST
San Francisco, CA 94133
(37.807088, -122.418926)"
0131101-01-001,0131101,Espinoza Guerrero Etal,El Toro Taqueria,598 Valencia St,94110,08,5812,08/01/1981 12:00:00 AM,08/01/1981 12:00:00 AM,598 Valencia St,"598 VALENCIA ST
San Francisco, CA 94110
(37.763304, -122.42173)"
0131520-01-001,0131520,Matsuoka Akio & Amarzan,Okina Sushi,776 Arguello Blvd,94118,08,3079,09/01/1981 12:00:00 AM,09/01/1981 12:00:00 AM,774 Arguello Bl,"776 ARGUELLO BLVD
San Francisco, CA 94118
(37.77573, -122.458491)"
0131900-01-001,0131900,Taqueria La Cumbre Inc,Taqueria La Cumbre Inc,515 Valencia St,94110,08,5800,09/07/1981 12:00:00 AM,09/07/1981 12:00:00 AM,28 North B St,"515 VALENCIA ST
San Francisco, CA 94110
(37.764548, -122.421848)"
0132685-01-001,0132685,Hayes Brian D & Maureen A,Aunt Fannys Hot Pretzel,Pier 39,94102,08,5812,11/15/1981 12:00:00 AM,11/15/1981 12:00:00 AM,39 Pier 167,"39 San
Francisco, CA 94102
(37.737144, -122.467315)"
0133811-01-001,0133811,Stephen Katsutoshi & Takako,Ebisu Restaurant,1283 9th Ave,94122,08,3079,01/27/1982 12:00:00 AM,01/27/1982 12:00:00 AM,1283 9th Ave,"1283 9TH AVE
San Francisco, CA 94122
(37.764461, -122.466349)"
0133811-03-001,0133811,Stephen Katsutoshi & Takako,Ho-Tei Japanese Restaurant,1290 9th Ave,94122,08,3079,01/27/1982 12:00:00 AM,09/15/1998 12:00:00 AM,1283 9th Ave,"1290 9TH AVE
San Francisco, CA 94122
(37.764107, -122.466328)"
0133905-04-001,0133905,Darden Patricia L,Pats Cafe,2330 Taylor St,94133,08,3079,02/01/2003 12:00:00 AM,02/01/2003 12:00:00 AM,2330 Taylor St,"2330 TAYLOR ST
San Francisco, CA 94133
(37.803969, -122.41496)"
0134280-01-001,0134280,Delsie Inc,Burger King,35 Powell St,94102,08,5800,10/01/1981 12:00:00 AM,10/01/1981 12:00:00 AM,35 Powell St,"35 POWELL ST
San Francisco, CA 94102
(37.784926, -122.407753)"
0134378-01-001,0134378,Miguel Inc,La Taqueria,2889 Mission St,94110,08,5800,01/01/1981 12:00:00 AM,01/01/1981 12:00:00 AM,2889 Mission St,"2889 MISSION ST
San Francisco, CA 94110
(37.750858, -122.418311)"
0134761-01-001,0134761,Elia Inc,Ristorante Parma,3314 Steiner St,94123,08,5800,01/01/1982 12:00:00 AM,01/01/1982 12:00:00 AM,3314 Steiner St,"3314 STEINER ST
San Francisco, CA 94123
(37.799973, -122.437769)"
0134909-01-001,0134909,Jweinat Manhal,Higher Grounds Coffee House,691 Chenery St,94131,08,3079,03/01/1982 12:00:00 AM,03/01/1982 12:00:00 AM,691 Chenery St,"691 CHENERY ST
San Francisco, CA 94131
(37.734513, -122.433731)"
0134909-02-001,0134909,Jweinat Manhal,Manzoni,2790 Diamond St,94114,08,3079,03/01/1982 12:00:00 AM,10/01/2008 12:00:00 AM,691 Chenery St,"2790 DIAMOND ST
San Francisco, CA 94114
(37.734701, -122.433809)"
0135198-01-001,0135198,Missouri Salvage Inc,Blooms Saloon,1318 18th St,94107,08,5800,04/07/1982 12:00:00 AM,04/07/1982 12:00:00 AM,793 Beechwood Dr,"1318 18TH ST
San Francisco, CA 94107
(37.762613, -122.396)"
0137147-01-001,0137147,"Mens Wearhouse, Inc.",Mens Wearhouse The,601 Market St,94105,08,5800,09/02/1982 12:00:00 AM,09/02/1982 12:00:00 AM,6380 Rogerdale Rd,"601 MARKET ST
San Francisco, CA 94105
(37.789199, -122.401485)"
0137147-01-004,0137147,"Mens Wearhouse, Inc.",Mens Wearhouse The,601 Market St,94105,08,5800,09/02/1982 12:00:00 AM,01/01/2009 12:00:00 AM,6380 Rogerdale Rd,"601 MARKET ST
San Francisco, CA 94105
(37.789199, -122.401485)"
0137147-02-001,0137147,"Mens Wearhouse, Inc.",Nw Media Group,22 4th St 9th Fl,94103,08,5800,09/02/1982 12:00:00 AM,02/05/2001 12:00:00 AM,6380 Rogerdale Rd,"22 4TH ST
San Francisco, CA 94103
(37.785463, -122.405429)"
0137458-01-001,0137458,Caffe Sport Inc-A Cal Corp,Caffe Sport,574 Green St,94133,08,5800,07/01/1982 12:00:00 AM,07/01/1982 12:00:00 AM,574 Green St,"574 GREEN ST
San Francisco, CA 94133
(37.799573, -122.408592)"
0137915-01-001,0137915,Neiman-Marcus,Neiman-Marcus,150 Stockton St,94108,08,5800,11/04/1982 12:00:00 AM,11/04/1982 12:00:00 AM,1201 Elm St 20th Fl,"150 STOCKTON ST
San Francisco, CA 94108
(37.786915, -122.406468)"
0137915-01-002,0137915,Neiman-Marcus,Neiman-Marcus,199 Geary St,94108,08,5800,11/04/1982 12:00:00 AM,11/04/1982 12:00:00 AM,1201 Elm St 20th Fl,"199 GEARY ST
San Francisco, CA 94108
(37.787653, -122.405936)"
0137915-02-001,0137915,Neiman-Marcus,Neiman-Marcus/rotunda,199 Geary St,94108,08,5800,11/04/1982 12:00:00 AM,11/04/1982 12:00:00 AM,1201 Elm St 20th Fl,"199 GEARY ST
San Francisco, CA 94108
(37.787653, -122.405936)"
0138351-01-002,0138351,Blondies Pizza Inc,Blondies Pizza,63 Powell Street,94102,08,5800,12/01/1982 12:00:00 AM,01/02/1996 12:00:00 AM,2401 Telegraph Ave,"63 POWELL STREET
San Francisco, CA 94102
(37.785322, -122.407833)"
